genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Soundtrack,John Williams,On the Inside,2TJXxLu257ui8dF7KisSCA,34,0.957,0.124,2.0993333333333335,0.078,0.852,0.104,-19.365,0.0402,173.775,0.0353
Comedy,Andrew Dice Clay,Road Call,7KIy9JJX799N2cYjTQOAjP,12,0.759,0.619,1.37555,0.762,0.0,0.892,-6.753,0.947,78.719,0.201
Dance,Usher,Can U Handle It? - Confession Special Edition Version,6gRGMnzrsAY5Fl2byZf2jd,53,0.425,0.754,4.656,0.319,1.1e-06,0.127,-8.773,0.0464,129.858,0.382
Dance,Normani,Slow Down (with Calvin Harris),43tgC5pTYJpc5D3C9HRwEg,62,0.0855,0.853,3.4331,0.693,7.16e-05,0.11,-4.337,0.0524,124.049,0.547
Soundtrack,Murray Gold,The Long Song,38UEe6tvR5IufCUwFa7tXB,33,0.758,0.378,3.64445,0.497,0.92,0.186,-12.019,0.0406,119.962,0.159
Hip-Hop,Eminem,Square Dance,27mgDrExPa3obPAYXd3yQg,62,0.0296,0.726,5.400666666666667,0.684,0.0,0.0894,-1.802,0.262,82.054,0.678
Movie,Debbie Davis,Mama Goes Where Papa Goes,4KcjVrVS5v8oavBbA61DAy,6,0.667,0.72,2.8357833333333335,0.522,0.00458,0.335,-7.465,0.0384,127.167,0.88
Comedy,Doug Benson,Marijuana Smell,7m8Sf0chMM6sVfbtF7gaK0,13,0.865,0.493,4.241533333333333,0.453,0.0,0.871,-16.001,0.932,75.139,0.351
Ska,No Use For A Name,Undefeated,2s11qoZUEdVGW443RJMJXl,25,0.000629,0.428,2.9033333333333333,0.954,2.54e-06,0.0927,-3.79,0.0569,83.924,0.397
Reggae,The Supervillains,Movin' out (Anthony's Song),4zVgLHNbE5xlS2iYSoFXX1,39,0.0218,0.628,3.62445,0.509,5.39e-05,0.173,-14.041,0.0879,74.918,0.787
Alternative,Korn,Beg for Me,6bwuLPr45wsvbTjB0PGI65,47,0.00387,0.539,3.900216666666666,0.67,0.766,0.361,-8.0,0.0378,86.993,0.231
Blues,Aretha Franklin,Night Time Is the Right Time,5r0j6rl0VeTrcfZ9UJtOKv,33,0.301,0.354,4.835116666666667,0.468,1.45e-06,0.197,-10.984,0.0386,205.855,0.646
Dance,3LAU,How You Love Me,1nas007nDbzLwDGwvMdz79,53,0.182,0.513,3.507816666666667,0.803,0.0,0.34,-3.635,0.0817,127.927,0.292
Reggae,Half Pint,Mr. Landlord,2tJXXBi7lPdko8h5raKOht,39,0.000661,0.851,3.13005,0.465,0.0,0.173,-14.854,0.216,82.884,0.38
Alternative,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,0PgNhIg5n0UAOBVn43b8b6,63,0.00112,0.683,4.706666666666667,0.734,0.0139,0.258,-4.523,0.029,106.254,0.576
Country,Hayes Carll,If I May Be So Bold,6tVvfvsV7aIhTwKGy6c9R7,38,0.15,0.382,3.1769833333333333,0.742,0.0,0.173,-4.857,0.074,207.54,0.691
Alternative,The Wonder Years,Living Room Song,4kgOnLT1QUVNkKO9dGxrLP,43,0.493,0.605,2.8211666666666666,0.564,0.0,0.475,-7.107,0.0353,120.008,0.513
Blues,Jimi Hendrix,Cherokee Mist,48F4GPGfHMgo288Hz4RrWX,39,0.329,0.442,7.016666666666667,0.301,0.746,0.102,-13.473,0.048,108.586,0.161
Comedy,Bobcat Goldthwait,Gall Bladder,3xb5VJKDt16TKpVr4lY3z5,16,0.918,0.55,1.4577833333333334,0.854,0.0,0.834,-5.89,0.889,57.949,0.508
Folk,I'm With Her,Ain’t That Fine,22Is0mpoTCXoz5EE1U2yjb,42,0.958,0.682,3.1428833333333333,0.118,5.62e-06,0.108,-11.945,0.0386,112.886,0.48
Pop,Sebastian Yatra,Un Año,5BDP2tky8oMQJPS33frKVp,90,0.148,0.771,2.740666666666667,0.382,0.0,0.104,-6.808,0.0514,94.931,0.535
Opera,Gaetano Donizetti,"Donizetti: Lucia di Lammermoor / Act 3 - ""Il dolce suono""",1KmiEV1p8lwanX4w7y5XBl,8,0.975,0.269,6.993283333333333,0.0265,0.000834,0.0651,-23.088,0.0617,81.529,0.0398
Ska,Nonpalidece,Revolución,09kKyMTC79zmOwKdF7dvgl,43,0.0263,0.692,4.39555,0.61,0.000147,0.0888,-6.517,0.113,170.075,0.825
Reggae,Matisyahu,Unique Is My Dove,4XhkjevTo42eE7eDlltKFd,29,0.1,0.644,3.38845,0.727,3.49e-06,0.249,-4.52,0.0803,78.914,0.661
World,Phil Wickham,Spirit of God,2huFwWRCeS5bKRuE3YqFM4,26,0.228,0.275,6.572883333333333,0.415,2.48e-06,0.104,-6.724,0.0288,83.937,0.0912
Movie,Martin & les fées,"La partie de bille (par Véronique Jannot, Paul Ventimila, Michèle Laroque, Lorie Pester & Lisa Angell)",400gArEPVqmng4R2jzTMpx,2,0.27,0.666,3.235116666666667,0.178,0.0,0.396,-16.705,0.931,83.061,0.414
Comedy,Alonzo Bodden,Return Ticket on the Underground Railroad,4zep0vf6U3yzAOUNF2dglX,14,0.901,0.716,0.6408833333333334,0.546,0.0,0.638,-12.119,0.957,69.331,0.612
Folk,Sleeping At Last,Atlas: Seven,2LzOMk2irKa51zmGyQKNmK,54,0.649,0.337,4.3854,0.454,7.69e-05,0.104,-11.377,0.0438,119.941,0.116
Alternative,Sir Sly,Altar,3Sdz4gU1xk9w2WdltdkWYK,43,0.374,0.368,3.69415,0.518,0.000394,0.149,-7.79,0.248,57.025,0.429
Folk,Drugdealer,The Real World,3Rc94e3TOA1K4vHnWeFVrn,60,0.489,0.608,3.1266666666666665,0.359,0.0,0.267,-8.916,0.0324,118.15,0.293
R&B,Tory Lanez,Pa Mi (with Ozuna),0CYLDwvvpJQySLA5CvqvSl,71,0.0983,0.596,3.611483333333333,0.557,0.0,0.0565,-7.522,0.134,133.247,0.661
Pop,WINNER,REALLY REALLY,02UNF1uo5f0UNgc1qx5XGt,68,0.167,0.765,3.3842833333333333,0.769,0.0,0.0854,-3.16,0.0595,103.006,0.581
Blues,Gary Clark Jr.,What About Us,6vO6F6JejeM7cxvCvO1kBz,44,0.0683,0.358,4.501116666666666,0.971,0.000641,0.191,-1.729,0.0733,80.329,0.374
Reggae,SOJA,Fire In The Sky,2PuA8EUt7skuA204nL1xPt,30,0.0311,0.574,3.7085666666666666,0.871,0.0,0.0916,-5.889,0.116,145.896,0.588
Anime,Glutamine,Invisible,7zYgrSUhlzmEf4nRM3VvSv,14,0.00956,0.59,3.5633333333333335,0.992,0.0,0.322,-0.214,0.285,95.977,0.451
Reggae,Desmond Cheese,Dope Remix Edit,2HSDl4IBJjapTy2AfIqCtc,42,0.329,0.745,6.074,0.421,0.587,0.221,-13.265,0.0563,77.009,0.667
Comedy,Norm MacDonald,Sex,0KvC6Pqo8SwGB2AbI1xQlp,29,0.76,0.535,9.147116666666667,0.805,0.0,0.898,-9.128,0.947,78.483,0.285
Comedy,Billy Connolly,Visiting Scotland,13C9d8slrZ2TwxwgoGPEVy,33,0.894,0.523,1.2326666666666666,0.651,0.0,0.867,-16.734,0.916,109.431,0.0395
Folk,Grateful Dead,Easy Wind,4n9pxaY7bTDMnw9biuCkhu,43,0.498,0.468,4.9848333333333334,0.622,0.0216,0.236,-11.257,0.0393,175.359,0.93
Blues,The Originals,Down To Love Town,7LsD36exf1dVsSicJQMOKF,32,0.0753,0.725,5.991333333333333,0.67,0.0032,0.342,-10.929,0.0284,122.48,0.891
Ska,The Interrupters,The Prosecutor,0jvp7pKIiGpDwqG4t13VjA,41,0.11,0.728,2.758783333333333,0.934,0.0,0.379,-3.404,0.0394,91.513,0.751
Dance,Troye Sivan,FOOLS,0tjfognbowyFM3RHTdxjPK,62,0.192,0.292,3.673383333333333,0.678,0.0,0.146,-5.595,0.0724,87.436,0.365
Comedy,Jeff Dunham,Birth of an Old Fart,5fEAhjQ8JUNq7GG3uaBiY8,13,0.791,0.701,40.998,0.293,0.0,0.235,-14.192,0.961,87.159,0.776
Soundtrack,West Dylan Thordson,Origin Story,6dwKsyaPc93LJdrlV0P4Ap,34,0.748,0.339,9.803166666666666,0.539,0.822,0.0742,-15.277,0.0474,80.494,0.213
Opera,Pietro Mascagni,"Mascagni: Intermezzo (""Cavalleria Rusticana"")",39ui7xaHCXKQ8rAYw8wrY6,20,0.995,0.539,3.1708833333333333,0.0356,0.93,0.0784,-17.09,0.0665,113.655,0.231
Ska,Black Flag,Police Story,52M96UxJzKkHFSHGNiu8Du,38,0.106,0.285,1.5437833333333333,0.914,0.353,0.961,-13.901,0.109,110.078,0.144
Children’s Music,Bad Wolves,Truth Or Dare,6IH0pW6yrnhIoOwuDrqBQK,44,2.59e-05,0.548,3.54165,0.945,0.00624,0.298,-4.342,0.0501,104.006,0.446
Dance,Lady Gaga,Look What I Found,6Id5RM56PFn2hB4I0ox0WA,77,0.456,0.849,2.9206666666666665,0.493,0.000463,0.133,-4.1,0.0417,97.012,0.447
Movie,Dominique Tirmont,"Belle nuit, sainte nuit",6eWY6RlRRQqxBKEYg1YD5Y,0,0.975,0.307,2.01245,0.265,0.0,0.157,-7.925,0.0324,86.485,0.445
Pop,ILLENIUM,It's All on U - T-Mass & LZRD Remix,0Vc3nfRMdvY5iX6AHVWSMN,63,0.039,0.536,3.4129666666666667,0.782,3.64e-05,0.0691,-4.139,0.0485,154.93,0.405
Soundtrack,Alberto Iglesias,Los Abrazos Rotos,3aN3WqqmbORNMqbzUeWV78,42,0.841,0.38,3.02155,0.17,0.931,0.0916,-19.023,0.0323,172.482,0.444
Pop,Juan Gabriel,Hasta Que Te Conocí,0LeeZNbW4ysuCgd1xWo5eh,69,0.739,0.329,7.225333333333333,0.306,1.01e-06,0.0679,-10.25,0.0327,170.169,0.189
Children's Music,Juice Music,Daddy Wouldn't Buy Me A Bow Wow,2fQAmwe5cCu0NV2JsK9PjP,2,0.875,0.8,1.02,0.214,0.000173,0.18,-14.342,0.0594,126.295,0.594
Children's Music,Preschool Kids,Five Little Speckled Frogs,1JLHlMDOAgX2iCjI4vfbhu,0,0.894,0.654,2.0681666666666665,0.197,0.079,0.101,-20.047,0.0535,160.976,0.574
Reggaeton,EZ El Ezeta,Nada (feat. Farruko),5dMfSvbdVXKn7wpjy3I2ff,30,0.191,0.802,3.7037833333333334,0.729,2.03e-05,0.129,-3.807,0.0904,87.998,0.374
R&B,SG Lewis,Aura,3QX6yYrILvny0w1zRzzh7q,57,0.00782,0.836,3.829066666666667,0.761,0.00186,0.56,-5.929,0.222,117.006,0.648
Jazz,Es-K,Spare Me,4F404JhcrIdDzcEcoLDVE1,49,0.118,0.899,2.5777833333333335,0.435,0.87,0.578,-6.144,0.084,90.023,0.385
Reggae,Cultura Profética,Del Tope al Fondo,6aJQhzoq80kSIDptHozIjf,38,0.324,0.5,5.602883333333334,0.743,0.00273,0.296,-4.833,0.0752,131.367,0.381
Country,Joe Diffie,Girl Ridin' Shotgun,52SoNNrgIYwC85HSs7hUic,38,0.0531,0.573,3.510883333333333,0.744,0.0,0.31,-5.468,0.0428,154.992,0.534
Pop,Maluma,Felices los 4,1RouRzlg8OKFeqc6LvdxmB,80,0.213,0.766,3.8333333333333335,0.756,0.0,0.349,-5.861,0.132,94.027,0.716
R&B,Tank,Emergency,3Pf59HpbboDiDTrs7avdJb,40,0.41,0.622,4.23355,0.769,0.0,0.117,-3.977,0.0497,124.022,0.161
Hip-Hop,2 Chainz,Riverdale Rd,5xkTHyhR9kCuFvqPkjgpId,54,0.0179,0.866,3.40155,0.652,0.0,0.728,-4.213,0.239,125.101,0.222
Reggaeton,Carlitos Rossy,Algo Mejor,0FCeSaClfCIklKrDrOX9j8,30,0.258,0.605,3.9624,0.537,0.000137,0.0804,-9.07,0.0491,180.056,0.922
R&B,LL Cool J,Around The Way Girl,6jL1SnyXcXiKOmw4M2RnmT,52,0.00268,0.614,4.14155,0.445,0.0194,0.335,-17.091,0.424,202.191,0.626
Anime,Austin Wintory,Underground,0fKWz3HVqBjWztAKI9UYRg,30,0.847,0.56,3.27455,0.204,0.0,0.101,-11.025,0.0385,129.833,0.321
Children's Music,The Wonder Kids,I Believe,1d7UQTTvv3f3jqpHBJq58d,0,0.589,0.779,2.7388833333333333,0.424,0.000228,0.19,-8.619,0.047,113.945,0.878
World,Sinach,I Live to Praise,2kb4YVWgjYj6PZU2QXle1J,27,0.0946,0.555,8.9704,0.758,0.0,0.613,-4.853,0.0585,119.994,0.233
Anime,Yuki Hayashi,ロボ・インフェルノ,48tnLxe3jQwdu6k2x5Lbgl,26,0.000132,0.0898,2.4106666666666667,0.674,0.117,0.147,-8.646,0.0735,170.535,0.12
Dance,Lostboycrow,My Heart Is a Weapon (feat. Jon Waltz),0O6lxlaQZBtkRLknKKpKbB,53,0.45,0.585,3.60295,0.426,0.000129,0.187,-8.367,0.0472,75.925,0.312
Country,Keith Urban,Little Bit Of Everything,1J8j3IeJz1HXoHF59LoP4h,53,0.239,0.619,3.42845,0.882,0.0,0.033,-5.99,0.0912,159.98,0.897
Dance,Shawn Mendes,Why,3XeqINnregzwBJNg7RyyH4,71,0.648,0.689,3.96955,0.416,1.64e-06,0.0637,-9.247,0.0494,127.031,0.248
Jazz,B-Side,Choices,29LWh8mWUhOhz9uCqvHTIn,53,0.729,0.645,2.012766666666667,0.105,0.788,0.112,-15.959,0.0323,80.007,0.338
Electronic,Oceanvs Orientalis,The Cube,3nMHW84TiuHM5VQ0OYjir3,38,0.564,0.701,7.720383333333333,0.397,0.89,0.195,-14.368,0.0514,99.991,0.312
Reggaeton,Ale Mendoza,Rogando Amor,7Lad3h169Vo8brMmm3mBCy,37,0.175,0.723,3.0930333333333335,0.761,0.0,0.0578,-5.955,0.105,171.825,0.846
Soul,Willie Hutch,Brother's Gonna Work It Out - The Mack/Soundtrack Version,1haurWCw5Yb1oP8xNQTfCV,32,0.563,0.55,4.79445,0.618,8.8e-05,0.0706,-11.138,0.244,110.738,0.42
Classical,Ancient Bards,Fantasy's Wings,5n4Ale9oujD3ZsfAM2NFG0,45,0.00367,0.273,4.85045,0.916,1.52e-05,0.353,-4.71,0.248,112.498,0.119
Dance,Carrie Underwood,Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,63,0.0909,0.531,4.0022166666666665,0.843,0.0,0.0283,-2.569,0.0429,136.991,0.392
Country,Travis Tritt,Where Corn Don't Grow,6KFGzQWTcemjtFgjN9yCBf,38,0.301,0.564,3.481116666666667,0.612,0.00244,0.147,-9.383,0.0264,98.301,0.477
Ska,Against Me!,Thrash Unreal - Live,42ycklVCXSidXlILOBeVqS,20,0.0658,0.52,4.516666666666667,0.954,0.0,0.686,-3.688,0.0555,128.971,0.626
Country,Toby Keith,He Ain't Worth Missing,7AkpRAflo044Ldy77aB3Qw,47,0.397,0.768,3.0782166666666666,0.774,0.0,0.0468,-4.455,0.0346,101.153,0.925
Opera,Giacomo Puccini,Tosca (1989 Digital Remaster): Vissi d'arte,2m5ISPIMuHP5fJ7cIMDuf5,29,0.989,0.281,3.0493333333333332,0.0901,0.0567,0.0928,-16.101,0.0484,131.673,0.0472
Reggae,Long Beach Dub Allstars,Lonely End,1FPpt2GxsphsapjGcrYSsU,28,0.000711,0.633,3.5773333333333333,0.932,0.0,0.0881,-0.985,0.0272,92.247,0.362
Indie,MisterWives,Best I Can Do,5aujQJTfXsWhLwqtmenKZ2,45,0.00995,0.516,3.3688833333333332,0.839,1.83e-06,0.326,-4.436,0.0599,160.014,0.524
Reggaeton,Don Omar,Luna,2iYB0LGxr9REwfuwzi2UGc,43,0.209,0.574,3.66935,0.686,0.0,0.546,-4.427,0.0515,89.265,0.42
R&B,Surfaces,Kid Kingdoms,1vGAi8C0962RsXcyZIh8dW,45,0.608,0.584,3.60625,0.242,6.29e-05,0.0684,-11.676,0.0291,80.011,0.111
Opera,Georges Bizet,"Carmen, WD 31, Act II: Votre toast, je peux vous le rendre (Live)",5og50dNgVsji9aAtQwgpHE,15,0.972,0.288,5.321783333333333,0.178,0.000352,0.7,-19.624,0.0797,71.384,0.244
Ska,Anti-Flag,Death of a Nation,35zEFTbVh7KVLwMXCUkihJ,28,0.000559,0.494,1.92555,0.896,0.0,0.387,-14.511,0.0839,94.263,0.496
Pop,Fall Out Boy,Champion,4kIsMXtFDPa1MqAxwErURx,58,0.000957,0.445,3.2088833333333335,0.909,3.51e-05,0.378,-4.109,0.134,94.025,0.297
Electronic,Kraftwerk,It's More Fun To Compute - 2009 Remastered Version,6osBF39U3SsmhXbPLQ6hu7,25,0.57,0.789,4.27445,0.653,0.774,0.0653,-10.073,0.0742,120.747,0.951
Soundtrack,Abel Korzeniowski,The Field,1sw4EE2t8rYCD9Yfr2MJt1,36,0.893,0.0683,2.8406666666666665,0.119,0.9,0.351,-24.238,0.0429,73.625,0.0353
Alternative,Foo Fighters,The Pretender,7x8dCjCr0x6x2lXKujYD34,73,0.000917,0.433,4.48955,0.959,0.0,0.028,-4.04,0.0431,172.984,0.365
Classical,Johann Strauss II,Johann Strauss II : Voices of Spring [Frühlingstimmen] Op.410,4rTFaNcUo91lFkz4SVqZL9,33,0.979,0.373,7.43445,0.0903,0.0223,0.162,-18.366,0.0536,96.46,0.171
Comedy,Steve Martin,Always Will,5HvBsxUAHHlbLE1oIakIII,20,0.662,0.491,2.42245,0.264,2.81e-06,0.0921,-10.473,0.0302,179.905,0.254
Electronic,Jauz,Get On Up (Getter Remix),23EDf0JoMkm4q02guk2DJl,35,0.00285,0.38,4.4119166666666665,0.888,0.171,0.652,-3.596,0.431,160.205,0.279
Children's Music,Little Apple Band,ABC-Def-Ghi,279ZJqMcKn0LFnwH2WvAaP,0,0.0919,0.578,1.7971,0.739,0.0,0.113,-5.156,0.0439,126.999,0.931
Electronic,Mr. Oizo,Flat Beat - Radio Edit,5UJS6tW0EvYT1lsPOb07Jc,45,0.000114,0.934,3.95445,0.435,0.203,0.283,-11.446,0.686,129.033,0.587
Alternative,for KING & COUNTRY,God Only Knows (Timbaland Remix),0XMQuzgUJu7AjruBHzTg4Z,56,0.208,0.7,3.583666666666667,0.487,0.0,0.11,-5.437,0.0486,143.964,0.363
Electronic,Boards of Canada,84 Pontiac Dream,7LdfKO6BWufPr8ItB9uMMz,39,0.117,0.574,3.830216666666667,0.885,0.937,0.109,-10.997,0.0375,136.129,0.038
Classical,Howard Shore,Minas Tirith (feat. Ben Del Maestro),75UQxtu6gUPT5DdipRTM2s,44,0.794,0.171,3.6211166666666665,0.38,0.919,0.0758,-16.502,0.0385,70.458,0.181
Comedy,Christopher Titus,The Impala Incident,4gh5264ZUusV9xGZK86HHW,20,0.65,0.567,1.9946666666666664,0.842,0.0,0.687,-7.55,0.923,87.154,0.588
Ska,The Flatliners,Unconditional Love - Audiotree Live Version,6y0CrTVV8KrfliPAto3fHj,21,0.000292,0.455,3.8769,0.643,0.342,0.162,-5.876,0.0282,77.32,0.135
Folk,Sarah McLachlan,Do What You Have to Do,39IGBhszdamLErnDoOlovS,41,0.882,0.465,3.7802166666666666,0.147,3.09e-05,0.134,-15.472,0.0298,88.931,0.197
Alternative,The Offspring,Hit That,3lfmqF0ULXRHlWxBeaHo3t,57,0.028,0.707,2.82355,0.797,0.0,0.0613,-3.032,0.0317,131.95,0.965
World,Sean Feucht,The Send (Live) [feat. Heidi Baker & Julie Meyer],7tHQJh77sGnmJPHqQXip1R,25,0.141,0.318,7.737783333333334,0.57,0.000313,0.127,-7.428,0.0349,116.95,0.0983
Blues,The Black Keys,Have Love Will Travel,46XzvI0GXvRwK7LV6vdn2v,44,0.0695,0.374,3.078666666666667,0.925,0.456,0.262,-2.413,0.0852,115.657,0.525
Folk,Jeff Lewis,Did I Mention,1YekSxsAlGlYvm9zjLsKdh,53,0.0393,0.691,2.5631166666666667,0.877,0.0,0.0325,-2.954,0.159,161.935,0.968
Opera,Jacques Offenbach,Gaîté parisienne: No. 23: Barcarolle,3q4Y3PqfJUFCIxaSA0H0Aa,37,0.851,0.203,3.7731166666666662,0.104,0.0255,0.279,-22.281,0.032,100.78,0.128
Soundtrack,Jesper Kyd,Dreams of Venice,0UZuGoOyqHZWzE5l3q2S61,39,0.487,0.333,4.400533333333334,0.0781,0.904,0.105,-22.118,0.0366,75.979,0.0679
Reggaeton,Pedro Suárez-Vértiz,Cuando Pienses En Volver,2fhiUTL88DK1y6VWCwumXO,49,0.15,0.73,4.23555,0.911,0.0,0.24,-4.698,0.055,104.002,0.858
Hip-Hop,Lil Wayne,6 Foot 7 Foot,0z5ZPs57J2KERwM1tBM2GF,71,0.000707,0.365,4.143116666666667,0.751,0.0,0.318,-5.429,0.304,79.119,0.604
Blues,The White Stripes,I'm Finding It Harder To Be A Gentleman,5tE1nYzGz9iWa58WuY8YSQ,38,0.649,0.558,2.90555,0.529,0.000294,0.182,-4.496,0.0396,80.205,0.367
Reggae,The Cat Empire,How to Explain,6ucqolCjAyVgsXnY4tl2nV,43,0.155,0.489,3.63,0.808,1.41e-05,0.304,-7.046,0.117,132.767,0.467
Reggaeton,Josimar y Su Yambú,Pedazo de Luna,2UNUw8qaWFozSJ22IHLIy8,33,0.253,0.635,4.544366666666667,0.784,0.0,0.0777,-5.656,0.0342,90.047,0.879
Children's Music,Toddler Tunes,"Rain, Rain Go Away",0DJGoFiZ2DQUNqRCQGpBKw,40,0.792,0.781,2.4,0.255,2.02e-05,0.0805,-11.272,0.0331,80.007,0.593
Folk,Sleeping At Last,Overture,6TnKLi0Rjba2hPbzAngUk2,44,0.862,0.372,3.8015666666666665,0.386,1.15e-06,0.314,-11.811,0.0371,97.685,0.484
Reggaeton,Juanka,Me Elevas a las Nubes,5SmaztGUhscwKmXhPjavGd,48,0.11,0.788,4.4885,0.795,0.0,0.0389,-7.197,0.133,81.996,0.859
Country,Aaron Lewis,Sunday Every Saturday Night,2hvXynoLGdktCusZwX7uzN,45,0.0742,0.596,4.99555,0.48,0.0,0.168,-6.603,0.0264,123.914,0.505
Electronic,Stavroz,Merci éclair,2YdVRrBe4q8RvflwV0l9rF,41,0.191,0.74,5.42935,0.407,0.848,0.103,-11.736,0.151,95.075,0.108
Soundtrack,Mark Mothersbaugh,Garmadon Attacks,0ICY5dRh3bHZCaNsFMHTFP,30,0.822,0.236,3.2497833333333332,0.503,0.804,0.0895,-10.885,0.0411,79.253,0.27
Electronic,Hybrid,Disappear Here,5H6Xz0yLjIrkEGRR8Gu1ET,30,0.0321,0.608,5.934216666666667,0.582,0.488,0.104,-9.681,0.0269,128.511,0.256
Anime,Nobuo Uematsu,Battle 1 〜Fanfare,0gaQArWVoaAXCRADQka3ZS,18,0.011,0.288,1.897333333333333,0.784,0.621,0.117,-13.015,0.0511,157.607,0.972
Opera,Gioachino Rossini,Rossini: La gazza ladra: Sinfonia (Maestoso marziale - Allegro),53pJtoLlrumtUDOA6p5knz,24,0.909,0.333,10.525333333333334,0.258,0.82,0.0665,-14.76,0.0781,79.477,0.329
Electronic,Slushii,Never Let You Go (feat. Sofia Reyes) - MOTi & Terry McLove Remix,6FHZSp0YFaEFVAbssG71Bt,64,0.00896,0.595,2.1521833333333333,0.853,3.52e-05,0.159,-6.075,0.264,124.985,0.511
Anime,Bruce Faulconer,Vegeta's In Spaceship,6qaTcw4CT4Mm5jPE5WysfQ,8,0.297,0.306,0.7033333333333334,0.798,0.915,0.153,-8.989,0.0426,130.252,0.0509
Comedy,Steve Byrne,Gay Experience,3rqNgPQO8rhEjYiF58TPiZ,15,0.896,0.57,1.9863166666666667,0.935,1.66e-06,0.874,-11.028,0.932,108.999,0.163
Pop,Maroon 5,Who I Am (feat. LunchMoney Lewis),6wogrqAh1GfVvhgLB8PRRD,58,0.172,0.812,3.0571166666666665,0.67,3.29e-06,0.253,-4.008,0.0901,125.087,0.654
Anime,Hello Sleepwalkers,Rollin',0gvdpEKk23YP5rjMWdVueY,24,0.003,0.429,3.3268833333333334,0.961,3.6e-05,0.214,-2.633,0.0602,162.959,0.684
Children's Music,Children Songs Company,The Darkey's Dream,1qGzRnWireJuupl9RR2CjS,0,0.995,0.59,3.0913333333333335,0.0895,0.501,0.151,-11.112,0.107,62.971,0.485
Country,Tom MacDonald,Hangman,3sNZPkinVxmMBYnXx4WB0E,46,0.00485,0.534,3.68235,0.673,0.0,0.144,-7.242,0.454,170.229,0.39
Soundtrack,Dario Marianelli,A Thorough Education,6tpovEtTYnaD1V5BBk5uOt,39,0.988,0.139,2.409116666666667,0.0547,0.974,0.0607,-23.836,0.0396,77.813,0.0362
Folk,James Taylor,Her Town Too,3ukAkL7aLVrDf7x2XiUkNZ,50,0.18,0.706,4.574,0.403,0.0,0.0975,-15.017,0.0277,97.381,0.56
Alternative,Skillet,You Get Me High,4AapC5EaUVuL7LZojRPyGu,46,0.000268,0.544,3.2931166666666667,0.865,0.0,0.231,-4.328,0.0449,124.051,0.456
Hip-Hop,Los Inquietos Del Norte,Las Puertas del Infierno,22YxbzZ9WJKR0fMHDuX3GZ,50,0.0877,0.742,2.1033333333333335,0.879,0.0,0.0622,-5.352,0.0536,127.57,0.914
Opera,Jules Massenet,"Massenet: Werther, Act 3: ""Pourquoi me réveiller"" (Werther, Charlotte)",5zQc69SAXOzsbp8aLRv6mk,19,0.976,0.233,2.3933333333333335,0.189,0.0429,0.494,-14.369,0.0394,67.272,0.0515
Country,Shenandoah,The Church On Cumberland Road,6dHZ3on8lI7Fc9xXLDhHUz,35,0.147,0.634,2.986666666666667,0.797,0.0,0.1,-10.435,0.0308,150.504,0.933
R&B,Beyoncé,Radio,1l0LovwzqV3leLDHOz7zJ6,46,0.129,0.605,3.64645,0.763,2.41e-06,0.0839,-5.949,0.0775,135.771,0.553
Comedy,Richard Jeni,Michael Jackson,0WaTWOSzxscZ8Y1WjVaSWl,12,0.949,0.33,4.1244,0.987,1.66e-06,0.974,-7.459,0.668,98.384,0.152
Dance,Frankie J,Obsesion (No Es Amor) (feat. Baby Bash) - Featuring Baby Bash,4UC4H4vX3bJtcgtKR0ZCFJ,57,0.0939,0.649,3.76045,0.503,0.0,0.303,-8.321,0.047,75.037,0.538
Reggaeton,"Héctor ""El Father""",Juicio Final,6X99GsMN1RctlCSvlqpNcS,30,0.58,0.639,6.096666666666667,0.643,0.0,0.0663,-4.884,0.17,87.967,0.383
Opera,Gaetano Donizetti,Lucia di Lammermoor / Act 2: Ohime’ sorge il tremendo fantasma,5DltbDOwIZ8stXNquVjmM8,3,0.985,0.257,3.2537833333333332,0.0515,0.000454,0.248,-23.632,0.0505,94.441,0.0395
Ska,The Mighty Mighty Bosstones,It Will Be,6P7bFhDPPYOqjTkNiU47MG,18,0.00167,0.474,3.374,0.962,0.0098,0.184,-3.388,0.06,163.988,0.934
Soundtrack,Henry Jackman,I Am Satisfied with My Care,28HGmc72qB6DrG1V9oumI3,25,0.871,0.118,5.492,0.217,0.854,0.131,-12.15,0.0388,78.856,0.0348
Indie,Gus Dapperton,I Have Lost My Pearls,0688ty5laduh382h4YdpQn,50,0.304,0.356,3.367583333333333,0.399,0.00012,0.335,-9.357,0.0314,104.973,0.259
Soundtrack,Klaus Badelt,Godspeed,02edCOGggqkbsorwz59d3j,35,0.955,0.105,5.330666666666667,0.15,0.465,0.087,-13.765,0.0384,175.688,0.115
Reggaeton,Son Tentacion,Entre la Espada y la Pared,2SuOlONRjXPd8jWO08vbgq,45,0.249,0.671,4.989,0.855,0.000277,0.0889,-5.586,0.0434,167.953,0.75
Classical,Gustav Mahler,Symphony No. 5 in C-Sharp Minor / Pt. 1: 2. Stürmisch bewegt. Mit größter Vehemenz - Bedeutend langsamer - Tempo I subito - Live,0DnlPEo88IJN3TU2lFyugf,25,0.88,0.134,15.0148,0.268,0.669,0.217,-17.324,0.0445,85.992,0.0804
